Nr;ImageId;Width;Height;Ratio[W/H]
3700;"http%3A%2F%2Frdfh.ch%2F0804%2FCH8fYrI6QlCQW8qopJcpsg";5035;3339;1.507936507936508
3701;"http%3A%2F%2Frdfh.ch%2F0804%2FCHcSxQ2FSTubbm_V1T2VtA";4961;3103;1.5987753786658072
3702;"http%3A%2F%2Frdfh.ch%2F0804%2FCHh9OuZtTRO-PqgVfqUaGA";8158;4052;2.0133267522211256
3703;"http%3A%2F%2Frdfh.ch%2F0804%2FCHiRp6gOSIuGxWICR-sEeg";9569;7081;1.3513628018641435
3704;"http%3A%2F%2Frdfh.ch%2F0804%2FCI6SJl6_Twi_E7l0mV8Qmw";3632;2386;1.5222129086336966
3705;"http%3A%2F%2Frdfh.ch%2F0804%2FCIEGzJQTSQuRDWICfkxPOA";3235;2065;1.5665859564164648
3706;"http%3A%2F%2Frdfh.ch%2F0804%2FCIEps24mQBSXpaS8kXDKQg";2100;1400;1.5
3707;"http%3A%2F%2Frdfh.ch%2F0804%2FCIIssTz1Q4Slf3GkTgA-GQ";2233;3244;0.688347718865598
3708;"http%3A%2F%2Frdfh.ch%2F0804%2FCIQV60T3TBa4QN8Mm6iROA";7442;5812;1.280454232622161
3709;"http%3A%2F%2Frdfh.ch%2F0804%2FCIZ451b7RYOWqMQEI-_cUA";2190;1404;1.5598290598290598
3710;"http%3A%2F%2Frdfh.ch%2F0804%2FCIjjgdNtRlO64YDXTW3xig";3869;2699;1.4334938866246758
3711;"http%3A%2F%2Frdfh.ch%2F0804%2FCIrP705JTcu1e6UnlKXEpw";3312;4518;0.7330677290836654
3712;"http%3A%2F%2Frdfh.ch%2F0804%2FCIu9FPF8SN2NWwn2Taw1Zw";2100;1400;1.5
3713;"http%3A%2F%2Frdfh.ch%2F0804%2FCJ4rekZcSpKAOv8Y_HlKVA";3075;4203;0.7316202712348323
3714;"http%3A%2F%2Frdfh.ch%2F0804%2FCJIG7-Q8QE-70yZLgwdI9A";4932;3365;1.4656760772659732
3715;"http%3A%2F%2Frdfh.ch%2F0804%2FCJa2KvTjQGSAj73iUcJPAA";5526;3881;1.423859829940737
3716;"http%3A%2F%2Frdfh.ch%2F0804%2FCJc9J0MUQtGqzKqO4NLOyg";1547;1560;0.9916666666666667
3717;"http%3A%2F%2Frdfh.ch%2F0804%2FCJjgUavBR1WR2fMl_xmTlA";4727;7516;0.6289249600851516
3718;"http%3A%2F%2Frdfh.ch%2F0804%2FCJrdbypvQSGmczV2RJRfFQ";2100;1400;1.5
3719;"http%3A%2F%2Frdfh.ch%2F0804%2FCKIxmzSSTCeGrKLNlk11Tg";5164;3585;1.4404463040446305
3720;"http%3A%2F%2Frdfh.ch%2F0804%2FCKLcbraRQXS2UVyWw5yeIg";6585;4171;1.5787580915847519
3721;"http%3A%2F%2Frdfh.ch%2F0804%2FCKpT_daVQDCpzbgfBOuV0Q";4740;6699;0.7075682937751904
3722;"http%3A%2F%2Frdfh.ch%2F0804%2FCL03uJmISa-LDi4qG39jZA";5826;5865;0.9933503836317136
3723;"http%3A%2F%2Frdfh.ch%2F0804%2FCL1fka0XT1CvfnV5STQ-rw";2303;1556;1.4800771208226222
3724;"http%3A%2F%2Frdfh.ch%2F0804%2FCLVV5oKfRD60g-JpGOo3Gg";4610;3040;1.5164473684210527
3725;"http%3A%2F%2Frdfh.ch%2F0804%2FCLeOtpidReWNYQ1pqMGxDg";2995;4168;0.7185700575815739
3726;"http%3A%2F%2Frdfh.ch%2F0804%2FCLxQegMBTVSojWo-SVDYeA";7049;5745;1.2269799825935597
3727;"http%3A%2F%2Frdfh.ch%2F0804%2FCLy5idWKRkamx3Idx3wRkw";2912;1991;1.46258161727775
3728;"http%3A%2F%2Frdfh.ch%2F0804%2FCM8_DGVqRGa7uR9wBP47GA";3219;2507;1.2840047865975268
3729;"http%3A%2F%2Frdfh.ch%2F0804%2FCMkAxRO6ScWvkYglVkqNEA";6171;4034;1.529747149231532
3730;"http%3A%2F%2Frdfh.ch%2F0804%2FCMxvvDHDRkO0UaG_5Wgd0A";6535;5088;1.2843946540880504
3731;"http%3A%2F%2Frdfh.ch%2F0804%2FCN5vHRAiRvO0EE_5gFgozg";5795;3412;1.6984173505275497
3732;"http%3A%2F%2Frdfh.ch%2F0804%2FCNdW9XjwT6KRTefAIFHTGw";5125;7584;0.6757647679324894
3733;"http%3A%2F%2Frdfh.ch%2F0804%2FCNlpZ-SnSe6eC8PRfFoQ5w";3707;2813;1.3178101670814077
3734;"http%3A%2F%2Frdfh.ch%2F0804%2FCNsKYNeYRxCUgs-5zohlhA";2875;2126;1.3523047977422389
3735;"http%3A%2F%2Frdfh.ch%2F0804%2FCOTzzS8KRli2y-5LPBKGXw";2809;2014;1.394736842105263
3736;"http%3A%2F%2Frdfh.ch%2F0804%2FCOgwiedsQgaTStxfOoVSYQ";6723;4390;1.5314350797266514
3737;"http%3A%2F%2Frdfh.ch%2F0804%2FCOyXWvY6T3uNU6hvvQJvNw";7766;3373;2.30240142306552
3738;"http%3A%2F%2Frdfh.ch%2F0804%2FCP7vIu3PTZiA1lhoB2jYhg";6627;4864;1.3624588815789473
3739;"http%3A%2F%2Frdfh.ch%2F0804%2FCP8vyKETR66r5oiv2HBTKA";3985;2876;1.3856050069541028
3740;"http%3A%2F%2Frdfh.ch%2F0804%2FCPCfuxIGQGWDj_B3gNuEVQ";6355;4668;1.3613967437874892
3741;"http%3A%2F%2Frdfh.ch%2F0804%2FCPCwjKP5TtOrirtejKWqww";2475;1943;1.273803396809058
3742;"http%3A%2F%2Frdfh.ch%2F0804%2FCPPKj426Q6ihPbqPHsXvgg";1510;2377;0.6352545225073623
3743;"http%3A%2F%2Frdfh.ch%2F0804%2FCPQQ69y9Sc-AWYLBjyrhsw";4272;3212;1.3300124533001245
3744;"http%3A%2F%2Frdfh.ch%2F0804%2FCPTy311fScStbmviNmJ4yg";5409;3932;1.3756358087487284
3745;"http%3A%2F%2Frdfh.ch%2F0804%2FCPbw9NpARl24GP7M4F1NzA";3008;1960;1.5346938775510204
3746;"http%3A%2F%2Frdfh.ch%2F0804%2FCPco8ybHQcCjaficA7wqcA";4280;3235;1.3230293663060277
3747;"http%3A%2F%2Frdfh.ch%2F0804%2FCQevbV_SQOm_3wtDb-lewg";1584;2336;0.678082191780822
3748;"http%3A%2F%2Frdfh.ch%2F0804%2FCQu_hiTgQESVYeVWsPqB7A";2969;2232;1.3301971326164874
3749;"http%3A%2F%2Frdfh.ch%2F0804%2FCRTkJe7WSjOwbgYebWk4UA";5950;4309;1.3808308192155954
3750;"http%3A%2F%2Frdfh.ch%2F0804%2FCRVWQ0rlQjG8ps2gmZo6Ww";4595;3396;1.3530624263839812
3751;"http%3A%2F%2Frdfh.ch%2F0804%2FCRjISd3sR5-vNzUA3RQRvg";5347;3944;1.3557302231237323
3752;"http%3A%2F%2Frdfh.ch%2F0804%2FCRyQKAX4S_-PrqdXxCHqjw";5044;5042;1.0003966679888934
3753;"http%3A%2F%2Frdfh.ch%2F0804%2FCSNNxJrRTFCpDF9DJ2Uc-w";1400;2100;0.6666666666666666
3754;"http%3A%2F%2Frdfh.ch%2F0804%2FCSYJ_k1bRNGLKlI-0KYhrw";7605;3344;2.2742224880382773
3755;"http%3A%2F%2Frdfh.ch%2F0804%2FCSZEpKloQraZpzaFJSP7YA";4262;3251;1.3109812365426023
3756;"http%3A%2F%2Frdfh.ch%2F0804%2FCT0joMvLQCCram40ikNHng";4060;4275;0.9497076023391813
3757;"http%3A%2F%2Frdfh.ch%2F0804%2FCT9IjvtpQCmRte8iCLduBw";3085;2095;1.4725536992840096
3758;"http%3A%2F%2Frdfh.ch%2F0804%2FCTP5To-LTZmXz_ZKaJ-7gw";1980;1135;1.7444933920704846
3759;"http%3A%2F%2Frdfh.ch%2F0804%2FCTPMOw_cTaal5jyxWZpz4w";3233;2232;1.4484767025089607
3760;"http%3A%2F%2Frdfh.ch%2F0804%2FCTmijb7hQrqw9IeVrSlbDQ";1997;1296;1.540895061728395
3761;"http%3A%2F%2Frdfh.ch%2F0804%2FCTuq5Ul-Re6-OWUMN0-N9w";5598;5614;0.9971499821873887
3762;"http%3A%2F%2Frdfh.ch%2F0804%2FCUSWYYvqSiq7cs_ofSY7yw";6687;5345;1.2510757717492984
3763;"http%3A%2F%2Frdfh.ch%2F0804%2FCUjvV0hcQh2rwHouX3wazg";5536;3594;1.540345019476906
3764;"http%3A%2F%2Frdfh.ch%2F0804%2FCUq6G442QA6U9gdS4B5zcA";6850;4796;1.4282735613010842
3765;"http%3A%2F%2Frdfh.ch%2F0804%2FCUxsCP3mTKO8jvKGjB6fbA";2172;1361;1.5958853783982365
3766;"http%3A%2F%2Frdfh.ch%2F0804%2FCUyld3DKReig7EXAXiSrBw";5304;7952;0.6670020120724346
3767;"http%3A%2F%2Frdfh.ch%2F0804%2FCVLftSCBQTefb898VDVJow";3992;5320;0.750375939849624
3768;"http%3A%2F%2Frdfh.ch%2F0804%2FCV_zlZIzTzORhnQryQ3qOg";3536;3518;1.0051165434906197
3769;"http%3A%2F%2Frdfh.ch%2F0804%2FCVoSeN5rTT-qAbht1QkrUg";2783;1812;1.5358719646799117
3770;"http%3A%2F%2Frdfh.ch%2F0804%2FCWB14nUwQVeVBu0gsrMmTw";4085;4291;0.9519925425308786
3771;"http%3A%2F%2Frdfh.ch%2F0804%2FCXd4uygPSDWJlqFmot-chg";2949;1940;1.520103092783505
3772;"http%3A%2F%2Frdfh.ch%2F0804%2FCXlcWG5gSqudQmPn_8ydxQ";6323;4170;1.516306954436451
3773;"http%3A%2F%2Frdfh.ch%2F0804%2FCY4SUF4rTuClMK5at3Njow";6672;4853;1.3748196991551618
3774;"http%3A%2F%2Frdfh.ch%2F0804%2FCYO-GUl8Q0qiiMsI_WHh9Q";5478;4081;1.3423180592991915
3775;"http%3A%2F%2Frdfh.ch%2F0804%2FCZ98zYIkSJ6k2w1QeoM_kQ";2772;3836;0.7226277372262774
3776;"http%3A%2F%2Frdfh.ch%2F0804%2FCZt8WfNSQPyei1KIfATjEQ";4961;3084;1.6086251621271077
3777;"http%3A%2F%2Frdfh.ch%2F0804%2FC_PKOmPQSlCqW2rZEfhq3g";2066;3268;0.6321909424724602
3778;"http%3A%2F%2Frdfh.ch%2F0804%2FCa187EbQQSW0clk-r9e3vQ";2073;1307;1.5860749808722265
3779;"http%3A%2F%2Frdfh.ch%2F0804%2FCaNeYgdtS-OU37PACy43ZQ";3274;2326;1.407566638005159
3780;"http%3A%2F%2Frdfh.ch%2F0804%2FCaU025GWT9a86OdeY5_l4Q";4265;5815;0.7334479793637145
3781;"http%3A%2F%2Frdfh.ch%2F0804%2FCayHq5H8SduRTysMySETWA";8044;10865;0.7403589507593189
3782;"http%3A%2F%2Frdfh.ch%2F0804%2FCb9Yz840T9O4SOEgslXTOQ";5026;3246;1.5483672211953172
3783;"http%3A%2F%2Frdfh.ch%2F0804%2FCbAF2iaVQ-SsTRO8NlS1wA";7232;5536;1.30635838150289
3784;"http%3A%2F%2Frdfh.ch%2F0804%2FCbYqsu_bQHaHTQjs8LvzKA";3303;2114;1.5624408703878903
3785;"http%3A%2F%2Frdfh.ch%2F0804%2FCbvxB68JSOaldRMijBmjlg";4909;3508;1.3993728620296466
3786;"http%3A%2F%2Frdfh.ch%2F0804%2FCbx-vlcbShq9_pCABIPB1w";2100;1400;1.5
3787;"http%3A%2F%2Frdfh.ch%2F0804%2FCc08ZEyzTmybOqACj1fUvA";5635;8107;0.6950783273714074
3788;"http%3A%2F%2Frdfh.ch%2F0804%2FCc1RL_DZS2q_phvNLWZQ7A";768;512;1.5
3789;"http%3A%2F%2Frdfh.ch%2F0804%2FCcLAJdE2TeGnxsk7vGwbLA";1585;1064;1.4896616541353382
3790;"http%3A%2F%2Frdfh.ch%2F0804%2FCccckFBMRcKiLnf_teOzbA";1734;1707;1.015817223198594
3791;"http%3A%2F%2Frdfh.ch%2F0804%2FCceU7P5LTXuda0jBMzKm-g";7952;5304;1.4992458521870287
3792;"http%3A%2F%2Frdfh.ch%2F0804%2FCcuCZI4mQZWln3z_3SsALA";2100;1400;1.5
3793;"http%3A%2F%2Frdfh.ch%2F0804%2FCcuJLormQM2ON6ncuLrucA";1948;2949;0.6605629026788742
3794;"http%3A%2F%2Frdfh.ch%2F0804%2FCdMyed8kSpazQeEfwbLSMQ";4099;4316;0.9497219647822057
3795;"http%3A%2F%2Frdfh.ch%2F0804%2FCdUZPJAnTo6hQQOqlW5EJg";5622;5622;1
3796;"http%3A%2F%2Frdfh.ch%2F0804%2FCdW5J_scTkW9CEY9SE--Ig";3249;4253;0.763931342581707
3797;"http%3A%2F%2Frdfh.ch%2F0804%2FCdYvGA-RSwmuIHAfxCjncw";1235;1986;0.621852970795569
3798;"http%3A%2F%2Frdfh.ch%2F0804%2FCeJV1e2gQYyChv3PucWPoA";4677;3587;1.3038751045441874
3799;"http%3A%2F%2Frdfh.ch%2F0804%2FCeapVHvKRfOrN_sXEIzVAw";2100;1400;1.5
3800;"http%3A%2F%2Frdfh.ch%2F0804%2FCenKB_hxSvicLtg4tiFUAQ";5357;3643;1.4704913532802635
3801;"http%3A%2F%2Frdfh.ch%2F0804%2FCeprnM3qRX-kMittWhhSXg";4641;3263;1.4223107569721116
3802;"http%3A%2F%2Frdfh.ch%2F0804%2FCexyq5HfRPyPNDCQA5dfAQ";5940;4317;1.3759555246699096
3803;"http%3A%2F%2Frdfh.ch%2F0804%2FCfDj1_MARfOEfDSctz8QDQ";3771;2437;1.547394337299959
3804;"http%3A%2F%2Frdfh.ch%2F0804%2FCfpPUx6sR-iZvfmWdY4KQg";2189;1520;1.4401315789473683
3805;"http%3A%2F%2Frdfh.ch%2F0804%2FCftxsJwyRQ-qPgkTrrEpLA";5368;4051;1.3251049123673166
3806;"http%3A%2F%2Frdfh.ch%2F0804%2FCfwXNxItS0eWkop7KD6_BA";5918;4295;1.3778812572759023
3807;"http%3A%2F%2Frdfh.ch%2F0804%2FCgA-0jRgRJy2dCdAGvbMBg";3390;4589;0.7387230333405971
3808;"http%3A%2F%2Frdfh.ch%2F0804%2FCgOk8_4sTnyoXU3uSFiO0A";3196;3297;0.9693660903851987
3809;"http%3A%2F%2Frdfh.ch%2F0804%2FCgX0_mgoSN2_c-GI1jEjvQ";5029;3787;1.327964087668339
3810;"http%3A%2F%2Frdfh.ch%2F0804%2FCgtr6TYKSGG4JY5KoPwtuA";2547;1740;1.4637931034482758
3811;"http%3A%2F%2Frdfh.ch%2F0804%2FCh1BbQIwRQqHJLdV7hw5sA";3542;3542;1
3812;"http%3A%2F%2Frdfh.ch%2F0804%2FChbY1q0zRWq2BcjHIFzjRQ";7521;3344;2.249102870813397
3813;"http%3A%2F%2Frdfh.ch%2F0804%2FCiUskdUfS1iJ3vBFxxwvxA";2100;1400;1.5
3814;"http%3A%2F%2Frdfh.ch%2F0804%2FCi_0lMeWS9KEUDJA5rZ7tg";2520;1725;1.4608695652173913
3815;"http%3A%2F%2Frdfh.ch%2F0804%2FCivgWCeLQ9GsHWmwkU20HA";5304;7952;0.6670020120724346
3816;"http%3A%2F%2Frdfh.ch%2F0804%2FCj5nudjnTYKrYLvxN4q9xQ";4055;2764;1.4670767004341534
3817;"http%3A%2F%2Frdfh.ch%2F0804%2FCj8Jqo_HRwCZ1klEjNd1qw";6604;4870;1.3560574948665298
3818;"http%3A%2F%2Frdfh.ch%2F0804%2FCjOYGUgDS3-oV7UMV3stww";3827;5480;0.6983576642335766
3819;"http%3A%2F%2Frdfh.ch%2F0804%2FCjXx0BmJTLGNpYEsFi_Fpg";5890;4333;1.3593353334871914
3820;"http%3A%2F%2Frdfh.ch%2F0804%2FCjiZOli9QGGYKWJgYjjSMA";5856;5897;0.9930473121926403
3821;"http%3A%2F%2Frdfh.ch%2F0804%2FCk905Z7NTHOe7p-fWsFkew";5815;4221;1.3776356313669746
3822;"http%3A%2F%2Frdfh.ch%2F0804%2FCkWdLoS8SQO-I4BJSTCipA";2240;1680;1.3333333333333333
3823;"http%3A%2F%2Frdfh.ch%2F0804%2FCkhhGUq0TKuegnCta9CYfQ";5298;4007;1.3221861741951584
3824;"http%3A%2F%2Frdfh.ch%2F0804%2FCkxFrVCYRvagWt-QqKXJgw";6686;4730;1.4135306553911204
3825;"http%3A%2F%2Frdfh.ch%2F0804%2FClJwaZNaQzOAnYXxGGEuwA";3008;1960;1.5346938775510204
3826;"http%3A%2F%2Frdfh.ch%2F0804%2FClX2RL11SSi2OoBdchLWCQ";2719;1753;1.5510553337136337
3827;"http%3A%2F%2Frdfh.ch%2F0804%2FCltya8bZTeeA7slh_1DMQw";3008;1960;1.5346938775510204
3828;"http%3A%2F%2Frdfh.ch%2F0804%2FClwvyj_cTUSaC3HS1UksUA";3489;4769;0.7315999161249738
3829;"http%3A%2F%2Frdfh.ch%2F0804%2FCm1g-SPmQC6JzFFd7tQUFA";2334;1587;1.4706994328922496
3830;"http%3A%2F%2Frdfh.ch%2F0804%2FCm3FILfZSW-i04ZVdtLskQ";4961;3092;1.6044631306597672
3831;"http%3A%2F%2Frdfh.ch%2F0804%2FCmRNTanYRQCfIq3ieENJrQ";2781;1804;1.5415742793791574
3832;"http%3A%2F%2Frdfh.ch%2F0804%2FCmdLs_uES0SYZ9gzY0Y3Eg";4000;6000;0.6666666666666666
3833;"http%3A%2F%2Frdfh.ch%2F0804%2FCmoRYMt0TJuGcxk2PMznIA";3008;1960;1.5346938775510204
3834;"http%3A%2F%2Frdfh.ch%2F0804%2FCnhDj7P3TBG7YMMR5YC-ZQ";5579;3937;1.4170688341376683
3835;"http%3A%2F%2Frdfh.ch%2F0804%2FCo-jqOdkS9adD60_tzetuQ";5271;3844;1.3712278876170656
3836;"http%3A%2F%2Frdfh.ch%2F0804%2FCoCkGdwQTmypy5Vl20Rdew";4448;2923;1.5217242559014712
3837;"http%3A%2F%2Frdfh.ch%2F0804%2FCoGmjWBRRWW8fTyOMSpuhw";1400;2100;0.6666666666666666
3838;"http%3A%2F%2Frdfh.ch%2F0804%2FCoSj7eVwQe6nKP35QeULJQ";5520;3892;1.4182939362795477
3839;"http%3A%2F%2Frdfh.ch%2F0804%2FCoYj3aM1QgCiTDqRZ7lNvg";2100;1400;1.5
3840;"http%3A%2F%2Frdfh.ch%2F0804%2FCor6DqA0QCuOu-cwnzFsHQ";4585;3365;1.362555720653789
3841;"http%3A%2F%2Frdfh.ch%2F0804%2FCp2pqWcuQSuZn12QJItzMw";3728;3132;1.1902937420178799
3842;"http%3A%2F%2Frdfh.ch%2F0804%2FCpLOgEeCQCO6KsIEZhXOOA";1974;1324;1.4909365558912386
3843;"http%3A%2F%2Frdfh.ch%2F0804%2FCpMLE4-yRGak5lGSG8pIQQ";6080;4539;1.3395020929720203
3844;"http%3A%2F%2Frdfh.ch%2F0804%2FCpXCA09uSGGqioB3rw-u4Q";2125;1372;1.5488338192419826
3845;"http%3A%2F%2Frdfh.ch%2F0804%2FCpZ2H9DGQLqZtFqjcJsFgg";5304;7952;0.6670020120724346
3846;"http%3A%2F%2Frdfh.ch%2F0804%2FCpfxigzjS0692ADSImMkRQ";2953;1925;1.534025974025974
3847;"http%3A%2F%2Frdfh.ch%2F0804%2FCpodtGLiRJObotUi3YnKdw";3008;1960;1.5346938775510204
3848;"http%3A%2F%2Frdfh.ch%2F0804%2FCptbR-xqT12NFpQe2ybejA";2100;1400;1.5
3849;"http%3A%2F%2Frdfh.ch%2F0804%2FCpvm9dKAQBSaWd1hmYEX_A";4750;3451;1.376412634019125
3850;"http%3A%2F%2Frdfh.ch%2F0804%2FCpxCZIKgQzGQ7HGIoar_Tg";5179;3699;1.4001081373344146
3851;"http%3A%2F%2Frdfh.ch%2F0804%2FCq3RodbSRu2CGpyLqGGdlg";4401;3521;1.249928997443908
3852;"http%3A%2F%2Frdfh.ch%2F0804%2FCq7Qkg8EQg-X1dNLJY0g6w";4961;3158;1.5709309689677011
3853;"http%3A%2F%2Frdfh.ch%2F0804%2FCqWdsuIkRSOpVI9exYvADw";3301;2104;1.568916349809886
3854;"http%3A%2F%2Frdfh.ch%2F0804%2FCqzn_fOVR0WppNUwVAZzyg";6420;5093;1.2605537011584529
3855;"http%3A%2F%2Frdfh.ch%2F0804%2FCrF1QQvtTwe9wcK9wNghiw";4541;3754;1.2096430474160895
3856;"http%3A%2F%2Frdfh.ch%2F0804%2FCrGviaoLSuOT2mfnUy2s3Q";4552;3356;1.3563766388557807
3857;"http%3A%2F%2Frdfh.ch%2F0804%2FCrQ-VqZfTQ2aAaCJaigtlQ";2100;1400;1.5
3858;"http%3A%2F%2Frdfh.ch%2F0804%2FCrRabQdWRd-K0g6TDQ7Peg";512;768;0.6666666666666666
3859;"http%3A%2F%2Frdfh.ch%2F0804%2FCrnKC1L0QI21XhXAbf5xHg";1550;2308;0.67157712305026
3860;"http%3A%2F%2Frdfh.ch%2F0804%2FCrwliCz6TaqbrbXtlkWvVA";3542;3548;0.9983089064261556
3861;"http%3A%2F%2Frdfh.ch%2F0804%2FCs2hDjNjSZyymKcgQfqQoA";2963;2987;0.991965182457315
3862;"http%3A%2F%2Frdfh.ch%2F0804%2FCs6u1eukQMenYN804K5j2A";4961;3136;1.581951530612245
3863;"http%3A%2F%2Frdfh.ch%2F0804%2FCs8ID1WwSMKNaj-RZkciXg";2331;1583;1.4725205306380291
3864;"http%3A%2F%2Frdfh.ch%2F0804%2FCsD-Uc-EReuuumjjw1YCNQ";2100;1400;1.5
3865;"http%3A%2F%2Frdfh.ch%2F0804%2FCtJBEB4JTQ6pcHbcmQWMCA";8231;4066;2.0243482538121005
3866;"http%3A%2F%2Frdfh.ch%2F0804%2FCuYQYcQGRaeul06CAZyNOw";4557;3165;1.4398104265402845
3867;"http%3A%2F%2Frdfh.ch%2F0804%2FCuu86uGISumpa8zojQqr9Q";5028;3199;1.5717411691153484
3868;"http%3A%2F%2Frdfh.ch%2F0804%2FCvC9UGu_QBKzCT-zLAeMjw";4750;3303;1.4380865879503482
3869;"http%3A%2F%2Frdfh.ch%2F0804%2FCvDmjSaSTKaVvLwWSBolDw";3012;1882;1.6004250797024442
3870;"http%3A%2F%2Frdfh.ch%2F0804%2FCvz9nmYkStqnJ6mU3kTHog";2100;1400;1.5
3871;"http%3A%2F%2Frdfh.ch%2F0804%2FCxHPxGJ-T62Ywtu9B9pgyA";3282;2240;1.4651785714285714
3872;"http%3A%2F%2Frdfh.ch%2F0804%2FCxM9a4xpQ4qSlsxeTpUdCA";2586;1904;1.3581932773109244
3873;"http%3A%2F%2Frdfh.ch%2F0804%2FCy0lEInPQ2q-N3HRu9SYuA";2325;3694;0.6293990254466703
3874;"http%3A%2F%2Frdfh.ch%2F0804%2FCyAj6yinRAelT_N2wNJWag";4095;4332;0.9452908587257618
3875;"http%3A%2F%2Frdfh.ch%2F0804%2FCynMeL4mTVm0iBOgJLCMEw";1712;2483;0.6894885219492549
3876;"http%3A%2F%2Frdfh.ch%2F0804%2FCz4fetZrTsi4xV-yF1cpfw";1658;1727;0.9600463231036479
3877;"http%3A%2F%2Frdfh.ch%2F0804%2FCz56UYEFRnuwFVmjYMQFAw";2207;3105;0.7107890499194847
3878;"http%3A%2F%2Frdfh.ch%2F0804%2FCzC1dJNNQmqlk_aCl2TJFQ";4961;2243;2.2117699509585376
3879;"http%3A%2F%2Frdfh.ch%2F0804%2FCzIiBu0UQHeZjtMuT2U0Qw";4005;4244;0.9436852026390198
3880;"http%3A%2F%2Frdfh.ch%2F0804%2FCzVPURzcTKqwRSpZzySq3g";5837;4265;1.3685814771395077
3881;"http%3A%2F%2Frdfh.ch%2F0804%2FCza5aM5TTu2Ba1WETIHBlg";1571;1513;1.0383344348975545
3882;"http%3A%2F%2Frdfh.ch%2F0804%2FCzkkvBpqQS6Q8gKr-kw2vw";2100;1400;1.5
3883;"http%3A%2F%2Frdfh.ch%2F0804%2FCzq_P-uZQtSugeDx3aR1ug";3310;4491;0.7370296147851259
3884;"http%3A%2F%2Frdfh.ch%2F0804%2FD-4UkL3CSfqtmvbii4J_tw";5614;5629;0.9973352282821105
3885;"http%3A%2F%2Frdfh.ch%2F0804%2FD-4_0SvnT96M7cEDv6_GiQ";5605;4013;1.396710690256666
3886;"http%3A%2F%2Frdfh.ch%2F0804%2FD-BXzg-MTz6FSn9Ir7BaKQ";1600;2204;0.7259528130671506
3887;"http%3A%2F%2Frdfh.ch%2F0804%2FD-UmoGL3Q3C6V2F84yEjQg";2697;1941;1.3894899536321483
3888;"http%3A%2F%2Frdfh.ch%2F0804%2FD-ijCbeITnKv_qnsat73uw";2876;1943;1.4801852804940814
3889;"http%3A%2F%2Frdfh.ch%2F0804%2FD-qSyaxYSbqvy9gMg_S7zw";5815;4258;1.3656646312822922
3890;"http%3A%2F%2Frdfh.ch%2F0804%2FD-vE_qYeT5eu9-L6nrcjWA";5448;3813;1.4287962234461054
3891;"http%3A%2F%2Frdfh.ch%2F0804%2FD-vhswN6T2y3r6OZLBG0Ag";3513;2451;1.4332925336597306
3892;"http%3A%2F%2Frdfh.ch%2F0804%2FD0DKu8B4Q2aX8Z1weUD04w";2938;1933;1.519917227108122
3893;"http%3A%2F%2Frdfh.ch%2F0804%2FD0HfkkPDQ7mmmMjWT55ozg";2559;1761;1.453151618398637
3894;"http%3A%2F%2Frdfh.ch%2F0804%2FD0cUjf1bRsee6XpDYUe-Qw";2333;1580;1.4765822784810128
3895;"http%3A%2F%2Frdfh.ch%2F0804%2FD0rJYVevRYa5s0LXGPguWA";5931;4341;1.3662750518313753
3896;"http%3A%2F%2Frdfh.ch%2F0804%2FD1AReE28S3miJYFJB9xWiw";2929;5252;0.5576923076923077
3897;"http%3A%2F%2Frdfh.ch%2F0804%2FD1ZZa8FqTXWbcKN8vXARnw";3842;5621;0.6835082725493684
3898;"http%3A%2F%2Frdfh.ch%2F0804%2FD1s-VwHoQ-WfNMTPSGWvfg";3506;4690;0.7475479744136461
3899;"http%3A%2F%2Frdfh.ch%2F0804%2FD2--sCeZRJKhhG4Y6G1zjA";1535;2366;0.6487743026204564
3900;"http%3A%2F%2Frdfh.ch%2F0804%2FD24czFpCR7CWXdjSyxV7IA";7533;5029;1.4979121097633725
3901;"http%3A%2F%2Frdfh.ch%2F0804%2FD2u-aIRXS5O32ssp2s6jQQ";4268;3210;1.329595015576324
3902;"http%3A%2F%2Frdfh.ch%2F0804%2FD351b6hvTwKZAsi0DVHZBQ";4619;6295;0.733756949960286
3903;"http%3A%2F%2Frdfh.ch%2F0804%2FD3xglNlPRlWKbL3zteJY2Q";4297;3316;1.29583835946924
3904;"http%3A%2F%2Frdfh.ch%2F0804%2FD48lMpW-RDWEfsGfqXJ0AQ";4961;2256;2.1990248226950353
3905;"http%3A%2F%2Frdfh.ch%2F0804%2FD4Gg1IXBS7CsIVzMg5DJTQ";4102;4038;1.0158494304110945
3906;"http%3A%2F%2Frdfh.ch%2F0804%2FD4RPqe11R02Zh0fXSTP5qA";5691;4554;1.2496706192358367
3907;"http%3A%2F%2Frdfh.ch%2F0804%2FD5KBkbHNSh-K-RhzzD1FWQ";2542;1908;1.3322851153039832
3908;"http%3A%2F%2Frdfh.ch%2F0804%2FD5LQcjMbRWesfCcni50ONQ";7841;4551;1.7229180399912107
3909;"http%3A%2F%2Frdfh.ch%2F0804%2FD5_X08PyTj6kCDlV3pZCTw";4124;6399;0.64447569932802
3910;"http%3A%2F%2Frdfh.ch%2F0804%2FD5fPVNXcROKVNzdwYi_QKQ";5513;6851;0.8047000437892279
3911;"http%3A%2F%2Frdfh.ch%2F0804%2FD60xnq-YSqm5qgEZuEl70g";4841;2869;1.6873475078424538
